order_id,order_number,customer_id,store_id,order_date,order_status,payment_status,channel,,,shipping_method,total_item,shipped_date,delivery_date,expected_delivery_date,tracking_number,,,,grand_total,tax_total,shipping_total,shipping_cost,discount_total,,priority_order,is_express_delivery,cancelled_at,refunded_at,updated_at,new_column,created_at,coupon_code
5090,ORD00005090,712,4,7/25/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,63,7/27/2025 0:00,7/27/2025 0:00,7/27/2025,,,,1,134990,120603.84,21708.69,0,142312.53,f,f,f,7/25/2025 0:00,08:13.5,,,,
5093,ORD00005093,472,8,12/1/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,67,12/2/2024 0:00,12/2/2024 0:00,12/2/2024,,,,1,33999,23559.52,4240.71,0,27800.24,f,f,f,12/1/2024 0:00,08:13.5,,,,
5095,ORD00005095,859,5,12/13/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,32,12/14/2025 0:00,12/14/2025 0:00,12/14/2025,,,,1,2799,2069.95,372.59,0,2442.54,f,f,f,12/13/2025 0:00,08:13.5,,,,
5096,ORD00005096,131,6,3/29/2025 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,42,3/30/2025 0:00,3/30/2025 0:00,3/30/2025,,,,1,14490,12074.33,2173.38,0,14247.71,f,f,f,3/29/2025 0:00,08:13.5,,4/2/2025 0:00,,
5097,ORD00005097,436,12,11/1/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,39,11/2/2024 0:00,11/2/2024 0:00,11/2/2024,,,,1,33990,21623.23,3892.18,0,25515.41,f,f,f,11/1/2024 0:00,08:13.5,,,,
3362,ORD00003362,809,13,9/12/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,18,9/14/2025 0:00,9/22/2025 0:00,9/22/2025,TRK000000003362,Delhivery,,1,134900,117690.27,21184.25,0,138874.52,f,f,f,9/12/2025 0:00,08:13.5,,,,
3365,ORD00003365,343,13,10/4/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,34,10/5/2024 0:00,10/12/2024 0:00,10/12/2024,TRK000000003365,Xpressbees,,1,154900,133002.4,23940.43,0,156942.83,f,f,f,10/4/2024 0:00,08:13.5,,,,
3366,ORD00003366,129,13,2/2/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,97,2/4/2025 0:00,2/9/2025 0:00,2/9/2025,TRK000000003366,DTDC,,1,18999,15492.35,2788.62,0,18280.97,f,f,f,2/2/2025 0:00,08:13.5,,,,
3367,ORD00003367,771,13,2/16/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,9,2/17/2025 0:00,2/23/2025 0:00,2/23/2025,TRK000000003367,Blue Dart,,1,89900,78427,14116.86,0,92543.86,f,f,f,2/16/2025 0:00,08:13.5,,,,
3368,ORD00003368,635,13,8/20/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,46,8/21/2024 0:00,8/28/2024 0:00,8/28/2024,TRK000000003368,Ecom Express,,1,38990,33491.69,6028.5,0,39520.19,f,f,f,8/20/2024 0:00,08:13.5,,,,
3370,ORD00003370,709,13,3/3/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,74,3/5/2025 0:00,3/13/2025 0:00,3/13/2025,TRK000000003370,Shadowfax,,1,37990,35652.7,6417.49,0,42070.19,f,f,f,3/3/2025 0:00,08:13.5,,,,
3372,ORD00003372,552,13,3/9/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,52,3/10/2025 0:00,3/17/2025 0:00,3/17/2025,TRK000000003372,Xpressbees,,1,2799,2352.13,423.38,0,2775.51,f,f,f,3/9/2025 0:00,08:13.5,,,,
3374,ORD00003374,896,13,4/29/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,69,5/1/2025 0:00,5/6/2025 0:00,5/6/2025,TRK000000003374,DTDC,,1,2199,1349.77,242.96,0,1592.72,f,f,f,4/29/2025 0:00,08:13.5,,,,
3375,ORD00003375,686,13,12/20/2025 0:00,Cancelled,Pending,Online,Website,Mobile,Standard,21,,,,TRK000000003375,Ecom Express,,1,24900,17152.8,3087.5,0,20240.31,f,f,f,12/20/2025 0:00,08:13.5,12/21/2025 0:00,,,
3376,ORD00003376,675,13,9/25/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,88,9/26/2025 0:00,10/3/2025 0:00,10/3/2025,TRK000000003376,DTDC,,1,134900,128145.64,23066.21,0,151211.85,f,f,t,9/25/2025 0:00,08:13.5,,,,
3377,ORD00003377,174,13,9/1/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,63,9/2/2024 0:00,9/7/2024 0:00,9/7/2024,TRK000000003377,Blue Dart,,1,4999,4528.83,815.19,0,5344.02,f,f,f,9/1/2024 0:00,08:13.5,,,,
3378,ORD00003378,602,13,4/11/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,71,4/13/2024 0:00,4/18/2024 0:00,4/18/2024,TRK000000003378,DTDC,,1,2999,2322.6,418.07,0,2740.66,f,f,f,4/11/2024 0:00,08:13.5,,,,
3379,ORD00003379,849,13,4/12/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,2,4/13/2025 0:00,4/19/2025 0:00,4/19/2025,TRK000000003379,Xpressbees,,1,19999,16170.56,2910.7,0,19081.26,f,f,f,4/12/2025 0:00,08:13.5,,,,
3380,ORD00003380,507,13,12/30/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,52,12/31/2024 0:00,1/6/2025 0:00,1/6/2025,TRK000000003380,Shadowfax,,1,1499,1195.3,215.15,0,1410.46,f,f,f,12/30/2024 0:00,08:13.5,,,,
3382,ORD00003382,214,13,2/23/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,83,2/24/2024 0:00,2/29/2024 0:00,2/29/2024,TRK000000003382,Shadowfax,,1,3098,2173.42,391.22,0,2564.64,f,f,f,2/23/2024 0:00,08:13.5,,,,
3383,ORD00003383,249,13,5/12/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,74,5/13/2024 0:00,5/19/2024 0:00,5/19/2024,TRK000000003383,Ecom Express,,1,1497,1010.91,181.96,0,1192.86,f,f,f,5/12/2024 0:00,08:13.5,,,,
3384,ORD00003384,737,13,4/23/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,75,4/24/2024 0:00,5/2/2024 0:00,5/2/2024,TRK000000003384,Blue Dart,,1,44999,33291.7,5992.51,0,39284.2,f,f,f,4/23/2024 0:00,08:13.5,,,,
3385,ORD00003385,69,13,4/28/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,59,4/29/2025 0:00,5/4/2025 0:00,5/4/2025,TRK000000003385,Xpressbees,,1,998,783.08,140.95,0,924.03,f,f,f,4/28/2025 0:00,08:13.5,,,,
3387,ORD00003387,277,13,11/17/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,51,11/18/2025 0:00,11/26/2025 0:00,11/26/2025,TRK000000003387,Xpressbees,,1,33999,22168.28,3990.29,0,26158.57,f,f,f,11/17/2025 0:00,08:13.5,,,,
3388,ORD00003388,167,13,11/21/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,95,11/23/2025 0:00,11/28/2025 0:00,11/28/2025,TRK000000003388,DTDC,,1,19999,12692.31,2284.62,0,14976.93,f,f,f,11/21/2025 0:00,08:13.5,,,,
3389,ORD00003389,268,13,12/5/2024 0:00,Shipped,Pending,Online,Website,Tablet,Standard,52,12/7/2024 0:00,12/13/2024 0:00,12/13/2024,TRK000000003389,Blue Dart,,1,144900,106989.83,19258.17,0,126248,f,f,f,12/5/2024 0:00,08:13.5,,,,
3390,ORD00003390,242,13,4/12/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,55,4/14/2024 0:00,4/22/2024 0:00,4/22/2024,TRK000000003390,DTDC,,1,17999,16332.04,2939.77,0,19271.81,f,f,f,4/12/2024 0:00,08:13.5,,,,
3391,ORD00003391,54,13,8/24/2025 0:00,Cancelled,Pending,Online,Website,Tablet,Standard,43,,,,TRK000000003391,DTDC,,1,21999,17380.31,3128.46,0,20508.77,f,f,f,8/24/2025 0:00,08:13.5,8/25/2025 0:00,,,
3394,ORD00003394,668,13,4/18/2025 0:00,Confirmed,Pending,Online,Website,Tablet,Standard,13,,,,TRK000000003394,Delhivery,,1,169999,126568.59,22782.35,0,149350.93,f,f,t,4/18/2025 0:00,08:13.5,,,,
3395,ORD00003395,214,13,7/10/2024 0:00,Shipped,Pending,Online,Website,Tablet,Standard,83,7/11/2024 0:00,7/16/2024 0:00,7/16/2024,TRK000000003395,Ecom Express,,1,89900,76652.61,13797.47,0,90450.07,f,f,f,7/10/2024 0:00,08:13.5,,,,
3396,ORD00003396,350,13,4/14/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,91,4/16/2025 0:00,4/24/2025 0:00,4/24/2025,TRK000000003396,Shadowfax,,1,154900,142168.65,25590.36,0,167759,f,f,f,4/14/2025 0:00,08:13.5,,,,
3397,ORD00003397,719,13,6/22/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,42,6/23/2024 0:00,6/29/2024 0:00,6/29/2024,TRK000000003397,Ecom Express,,1,54990,48001.36,8640.24,0,56641.6,f,f,f,6/22/2024 0:00,08:13.5,,,,
3399,ORD00003399,960,13,1/4/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,21,1/6/2025 0:00,1/13/2025 0:00,1/13/2025,TRK000000003399,DTDC,,1,30999,24347.17,4382.49,0,28729.66,f,f,f,1/4/2025 0:00,08:13.5,,,,
3400,ORD00003400,941,13,3/24/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,44,3/26/2025 0:00,4/3/2025 0:00,4/3/2025,TRK000000003400,DTDC,,1,5998,3636.44,654.56,0,4291,f,f,f,3/24/2025 0:00,08:13.5,,,,
5111,ORD00005111,815,1,1/23/2024 0:00,Confirmed,Pending,In-Store,Walk-in,,Store Pickup,67,,,,,,,1,57990,48935.11,8808.32,0,57743.43,f,f,f,1/23/2024 0:00,08:13.5,,,,
5119,ORD00005119,386,9,8/21/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,11,8/22/2025 0:00,8/22/2025 0:00,8/22/2025,,,,1,40999,33722.21,6070,0,39792.21,f,f,f,8/21/2025 0:00,08:13.5,,,,
5135,ORD00005135,963,8,1/25/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,94,1/27/2024 0:00,1/27/2024 0:00,1/27/2024,,,,1,12499,8972.57,1615.06,0,10587.63,f,f,f,1/25/2024 0:00,08:13.5,,,,
3402,ORD00003402,964,13,3/5/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,70,3/7/2024 0:00,3/12/2024 0:00,3/12/2024,TRK000000003402,Shadowfax,,1,32999,23604.97,4248.89,0,27853.86,f,f,t,3/5/2024 0:00,08:13.5,,,,
3403,ORD00003403,632,13,12/16/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,27,12/18/2024 0:00,12/26/2024 0:00,12/26/2024,TRK000000003403,Shadowfax,,1,54990,40069.51,7212.51,0,47282.02,f,f,f,12/16/2024 0:00,08:13.5,,,,
3404,ORD00003404,805,13,11/13/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,100,11/15/2024 0:00,11/21/2024 0:00,11/21/2024,TRK000000003404,Shadowfax,,1,114900,90045.28,16208.15,0,106253.43,f,f,f,11/13/2024 0:00,08:13.5,,,,
3405,ORD00003405,428,13,12/15/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,14,12/16/2024 0:00,12/21/2024 0:00,12/21/2024,TRK000000003405,Xpressbees,,1,30999,22155,3987.9,0,26142.9,f,f,t,12/15/2024 0:00,08:13.5,,,,
3407,ORD00003407,893,13,11/7/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,55,11/9/2024 0:00,11/16/2024 0:00,11/16/2024,TRK000000003407,Xpressbees,,1,17999,14947.55,2690.56,0,17638.11,f,f,f,11/7/2024 0:00,08:13.5,,,,
3408,ORD00003408,748,13,7/24/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,24,7/26/2025 0:00,7/31/2025 0:00,7/31/2025,TRK000000003408,DTDC,,1,42990,33238.64,5982.96,0,39221.6,f,f,f,7/24/2025 0:00,08:13.5,,,,
3409,ORD00003409,357,13,11/2/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,38,11/3/2025 0:00,11/8/2025 0:00,11/8/2025,TRK000000003409,Xpressbees,,1,25998,15459.02,2782.62,0,18241.64,f,f,f,11/2/2025 0:00,08:13.5,,,,
3410,ORD00003410,684,13,11/16/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,22,11/18/2024 0:00,11/24/2024 0:00,11/24/2024,TRK000000003410,Xpressbees,,1,92990,83487.25,15027.7,0,98514.95,f,f,f,11/16/2024 0:00,08:13.5,,,,
3411,ORD00003411,736,13,3/7/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,20,3/8/2024 0:00,3/16/2024 0:00,3/16/2024,TRK000000003411,Shadowfax,,1,134900,101301.95,18234.35,0,119536.3,f,f,f,3/7/2024 0:00,08:13.5,,,,
3412,ORD00003412,665,13,10/13/2024 0:00,Confirmed,Pending,Online,Website,Desktop,Standard,100,,,,TRK000000003412,Xpressbees,,1,1949,1125.91,202.66,0,1328.58,f,f,f,10/13/2024 0:00,08:13.5,,,,
3413,ORD00003413,173,13,4/12/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,2,4/14/2024 0:00,4/20/2024 0:00,4/20/2024,TRK000000003413,DTDC,,1,144900,111432.69,20057.88,0,131490.57,f,f,f,4/12/2024 0:00,08:13.5,,,,
3414,ORD00003414,854,13,5/2/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,44,5/3/2025 0:00,5/8/2025 0:00,5/8/2025,TRK000000003414,Blue Dart,,1,45999,40265.09,7247.72,0,47512.8,f,f,f,5/2/2025 0:00,08:13.5,,,,
3415,ORD00003415,855,13,1/14/2024 0:00,Returned,Pending,Online,Website,Tablet,Standard,7,1/15/2024 0:00,1/23/2024 0:00,1/23/2024,TRK000000003415,Ecom Express,,1,598,502.78,90.5,0,593.27,f,f,f,1/14/2024 0:00,08:13.5,,1/26/2024 0:00,,
3416,ORD00003416,116,13,4/23/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,58,4/25/2024 0:00,5/2/2024 0:00,5/2/2024,TRK000000003416,DTDC,,1,15999,12440.02,2239.2,0,14679.23,f,f,f,4/23/2024 0:00,08:13.5,,,,
3417,ORD00003417,164,13,5/22/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,39,5/24/2025 0:00,5/29/2025 0:00,5/29/2025,TRK000000003417,Xpressbees,,1,17999,14051.68,2529.3,0,16580.98,f,f,f,5/22/2025 0:00,08:13.5,,,,
3420,ORD00003420,481,13,9/18/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,43,9/20/2025 0:00,9/26/2025 0:00,9/26/2025,TRK000000003420,Xpressbees,,1,33999,25993.65,4678.86,0,30672.51,f,f,f,9/18/2025 0:00,08:13.5,,,,
3421,ORD00003421,712,13,10/13/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,63,10/14/2024 0:00,10/19/2024 0:00,10/19/2024,TRK000000003421,Xpressbees,,1,15999,9977.01,1795.86,0,11772.87,f,f,f,10/13/2024 0:00,08:13.5,,,,
3422,ORD00003422,803,13,11/20/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,95,11/21/2025 0:00,11/27/2025 0:00,11/27/2025,TRK000000003422,Delhivery,,1,11999,6799.02,1223.82,0,8022.85,f,f,f,11/20/2025 0:00,08:13.5,,,,
3424,ORD00003424,764,13,6/17/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,12,6/18/2025 0:00,6/23/2025 0:00,6/23/2025,TRK000000003424,Delhivery,,1,59800,50375.84,9067.65,0,59443.5,f,f,f,6/17/2025 0:00,08:13.5,,,,
3425,ORD00003425,532,13,11/7/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,79,11/9/2024 0:00,11/17/2024 0:00,11/17/2024,TRK000000003425,DTDC,,1,1499,862.92,155.32,0,1018.24,f,f,f,11/7/2024 0:00,08:13.5,,,,
3427,ORD00003427,302,13,6/28/2024 0:00,Processing,Pending,Online,Website,Tablet,Standard,66,,,,TRK000000003427,Delhivery,,1,2799,1986.69,357.6,0,2344.29,f,f,f,6/28/2024 0:00,08:13.5,,,,
3429,ORD00003429,655,13,4/14/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,24,4/15/2024 0:00,4/21/2024 0:00,4/21/2024,TRK000000003429,Shadowfax,,1,29999,26813.67,4826.46,0,31640.13,f,f,f,4/14/2024 0:00,08:13.5,,,,
3430,ORD00003430,878,13,12/17/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,72,12/19/2025 0:00,12/24/2025 0:00,12/24/2025,TRK000000003430,Delhivery,,1,39999,22007.98,3961.44,0,25969.41,f,f,f,12/17/2025 0:00,08:13.5,,,,
3432,ORD00003432,652,13,10/24/2025 0:00,Delivered,Paid,Online,Website,Tablet,Standard,36,10/25/2025 0:00,11/1/2025 0:00,11/1/2025,TRK000000003432,Delhivery,,1,1549,1235.6,222.41,0,1458.01,f,f,f,10/24/2025 0:00,08:13.5,,,,
5153,ORD00005153,631,12,10/18/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,92,10/20/2025 0:00,10/20/2025 0:00,10/20/2025,,,,1,89999,64734.96,11652.29,0,76387.26,f,f,t,10/18/2025 0:00,08:13.5,,,,
5154,ORD00005154,566,2,3/13/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,36,3/15/2025 0:00,3/15/2025 0:00,3/15/2025,,,,1,21999,20681.2,3722.62,0,24403.82,f,f,f,3/13/2025 0:00,08:13.5,,,,
5164,ORD00005164,497,11,1/22/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,55,1/24/2024 0:00,1/24/2024 0:00,1/24/2024,,,,1,29999,28413.84,5114.49,0,33528.34,f,f,f,1/22/2024 0:00,08:13.5,,,,
5166,ORD00005166,822,3,10/1/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,45,10/2/2024 0:00,10/2/2024 0:00,10/2/2024,,,,1,26999,15476.03,2785.69,0,18261.72,f,f,f,10/1/2024 0:00,08:13.5,,,,
5169,ORD00005169,105,12,4/11/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,77,4/13/2025 0:00,4/13/2025 0:00,4/13/2025,,,,1,1995,1669.89,300.58,0,1970.47,f,f,f,4/11/2025 0:00,08:13.5,,,,
5171,ORD00005171,520,4,12/11/2025 0:00,Returned,Pending,In-Store,Walk-in,,Store Pickup,5,12/12/2025 0:00,12/12/2025 0:00,12/12/2025,,,,1,26999,23252.39,4185.43,0,27437.82,f,f,f,12/11/2025 0:00,08:13.5,,12/15/2025 0:00,,
3434,ORD00003434,540,13,10/30/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,67,10/31/2024 0:00,11/8/2024 0:00,11/8/2024,TRK000000003434,DTDC,,1,25999,19980.94,3596.57,0,23577.51,f,f,f,10/30/2024 0:00,08:13.5,,,,
3435,ORD00003435,151,13,11/16/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,100,11/18/2025 0:00,11/26/2025 0:00,11/26/2025,TRK000000003435,Blue Dart,,1,19999,12842.5,2311.65,0,15154.15,f,f,f,11/16/2025 0:00,08:13.5,,,,
3436,ORD00003436,601,13,2/8/2025 0:00,Shipped,Pending,Online,Website,Tablet,Standard,17,2/10/2025 0:00,2/18/2025 0:00,2/18/2025,TRK000000003436,Delhivery,,1,32999,28968.65,5214.36,0,34183.01,f,f,f,2/8/2025 0:00,08:13.5,,,,
3438,ORD00003438,626,13,9/24/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,20,9/25/2024 0:00,9/30/2024 0:00,9/30/2024,TRK000000003438,Shadowfax,,1,149999,125756,22636.08,0,148392.09,f,f,f,9/24/2024 0:00,08:13.5,,,,
3439,ORD00003439,972,13,6/6/2025 0:00,Shipped,Pending,Online,Website,Desktop,Standard,71,6/7/2025 0:00,6/15/2025 0:00,6/15/2025,TRK000000003439,DTDC,,1,36490,32011.43,5762.06,0,37773.49,f,f,f,6/6/2025 0:00,08:13.5,,,,
3443,ORD00003443,215,13,6/23/2024 0:00,Cancelled,Pending,Online,Website,Desktop,Standard,74,,,,TRK000000003443,DTDC,,1,134900,100293.47,18052.82,0,118346.29,f,f,f,6/23/2024 0:00,08:13.5,6/24/2024 0:00,,,
3444,ORD00003444,560,13,8/30/2024 0:00,Shipped,Pending,Online,Website,Tablet,Standard,86,8/31/2024 0:00,9/5/2024 0:00,9/5/2024,TRK000000003444,Xpressbees,,1,149999,134064.69,24131.64,0,158196.33,f,f,f,8/30/2024 0:00,08:13.5,,,,
3445,ORD00003445,520,13,8/26/2025 0:00,Shipped,Pending,Online,Website,Tablet,Standard,5,8/27/2025 0:00,9/3/2025 0:00,9/3/2025,TRK000000003445,Delhivery,,1,89990,78366.4,14105.95,0,92472.36,f,f,f,8/26/2025 0:00,08:13.5,,,,
3446,ORD00003446,911,13,10/30/2024 0:00,Confirmed,Pending,Online,Website,Desktop,Standard,91,,,,TRK000000003446,Blue Dart,,1,134900,117105.35,21078.96,0,138184.31,f,f,f,10/30/2024 0:00,08:13.5,,,,
3447,ORD00003447,201,13,7/22/2024 0:00,Delivered,Paid,Online,Website,Tablet,Standard,18,7/23/2024 0:00,7/30/2024 0:00,7/30/2024,TRK000000003447,Shadowfax,,1,19999,15616.06,2810.89,0,18426.95,f,f,f,7/22/2024 0:00,08:13.5,,,,
3449,ORD00003449,115,13,1/31/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,61,2/2/2025 0:00,2/8/2025 0:00,2/8/2025,TRK000000003449,Ecom Express,,1,26999,22863.99,4115.52,0,26979.51,f,f,f,1/31/2025 0:00,08:13.5,,,,
3450,ORD00003450,860,13,5/23/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,39,5/24/2025 0:00,6/1/2025 0:00,6/1/2025,TRK000000003450,Blue Dart,,1,40999,31528.96,5675.21,0,37204.17,f,f,f,5/23/2025 0:00,08:13.5,,,,
3452,ORD00003452,836,13,7/18/2025 0:00,Delivered,Paid,Online,Website,Mobile,Standard,79,7/20/2025 0:00,7/28/2025 0:00,7/28/2025,TRK000000003452,Delhivery,,1,7999,6788.38,1221.91,0,8010.29,f,f,f,7/18/2025 0:00,08:13.5,,,,
3454,ORD00003454,399,13,5/31/2024 0:00,Delivered,Paid,Online,Website,Desktop,Standard,32,6/2/2024 0:00,6/10/2024 0:00,6/10/2024,TRK000000003454,DTDC,,1,134900,127474.49,22945.41,0,150419.9,f,f,f,5/31/2024 0:00,08:13.5,,,,
3456,ORD00003456,49,13,7/10/2024 0:00,Returned,Pending,Online,Website,Desktop,Standard,20,7/11/2024 0:00,7/19/2024 0:00,7/19/2024,TRK000000003456,Delhivery,,1,174990,150771.37,27138.85,0,177910.22,f,f,f,7/10/2024 0:00,08:13.5,,7/22/2024 0:00,,
5191,ORD00005191,462,8,9/2/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,64,9/4/2024 0:00,9/4/2024 0:00,9/4/2024,,,,1,29999,25730.86,4631.55,0,30362.41,f,f,f,9/2/2024 0:00,08:13.5,,,,
5192,ORD00005192,699,5,7/20/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,73,7/22/2024 0:00,7/22/2024 0:00,7/22/2024,,,,1,16490,14734.75,2652.26,0,17387.01,f,f,f,7/20/2024 0:00,08:13.5,,,,
5194,ORD00005194,520,2,3/7/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,5,3/8/2024 0:00,3/8/2024 0:00,3/8/2024,,,,1,18999,16419.13,2955.44,0,19374.57,f,f,f,3/7/2024 0:00,08:13.5,,,,
5195,ORD00005195,149,9,6/15/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,50,6/16/2025 0:00,6/16/2025 0:00,6/16/2025,,,,1,36490,34110,6139.8,0,40249.8,f,f,f,6/15/2025 0:00,08:13.5,,,,
5204,ORD00005204,293,9,11/18/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,14,11/20/2025 0:00,11/20/2025 0:00,11/20/2025,,,,1,149999,123329.7,22199.35,0,145529.04,f,f,f,11/18/2025 0:00,08:13.5,,,,
5205,ORD00005205,702,6,5/11/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,26,5/12/2024 0:00,5/12/2024 0:00,5/12/2024,,,,1,15999,14919.83,2685.57,0,17605.4,f,f,f,5/11/2024 0:00,08:13.5,,,,
5208,ORD00005208,147,11,9/5/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,30,9/6/2024 0:00,9/6/2024 0:00,9/6/2024,,,,1,39990,34115.03,6140.7,0,40255.73,f,f,f,9/5/2024 0:00,08:13.5,,,,
5209,ORD00005209,290,3,11/11/2025 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,68,11/12/2025 0:00,11/12/2025 0:00,11/12/2025,,,,1,89990,63834.03,11490.13,0,75324.16,f,f,f,11/11/2025 0:00,08:13.5,,,,
5211,ORD00005211,929,5,1/28/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,55,1/30/2024 0:00,1/30/2024 0:00,1/30/2024,,,,1,89980,74598.24,13427.68,0,88025.93,f,f,f,1/28/2024 0:00,08:13.5,,,,
5212,ORD00005212,536,2,12/30/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,65,1/1/2025 0:00,1/1/2025 0:00,1/1/2025,,,,1,69990,54317.37,9777.13,0,64094.5,f,f,f,12/30/2024 0:00,08:13.5,,,,
5213,ORD00005213,686,7,12/23/2024 0:00,Delivered,Paid,In-Store,Walk-in,,Store Pickup,21,12/24/2024 0:00,12/24/2024 0:00,12/24/2024,,,,1,47999,35224.34,6340.38,0,41564.72,f,f,f,12/23/2024 0:00,08:13.5,,,,
3458,ORD00003458,38,13,12/1/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,30,12/3/2025 0:00,12/10/2025 0:00,12/10/2025,TRK000000003458,DTDC,,1,35999,31570.38,5682.67,0,37253.04,f,f,f,12/1/2025 0:00,08:13.5,,,,
3459,ORD00003459,774,13,6/1/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,20,6/2/2025 0:00,6/7/2025 0:00,6/7/2025,TRK000000003459,DTDC,,1,134900,125427.32,22576.92,0,148004.24,f,f,f,6/1/2025 0:00,08:13.5,,,,
3460,ORD00003460,766,13,10/26/2024 0:00,Delivered,Paid,Online,Website,Mobile,Standard,21,10/27/2024 0:00,11/4/2024 0:00,11/4/2024,TRK000000003460,Ecom Express,,1,30990,18402.15,3312.39,0,21714.54,f,f,f,10/26/2024 0:00,08:13.5,,,,
3461,ORD00003461,494,13,2/14/2025 0:00,Returned,Pending,Online,Website,Mobile,Standard,44,2/15/2025 0:00,2/22/2025 0:00,2/22/2025,TRK000000003461,DTDC,,1,18999,16994.63,3059.03,0,20053.66,f,f,f,2/14/2025 0:00,08:13.5,,2/25/2025 0:00,,
3462,ORD00003462,175,13,12/20/2025 0:00,Delivered,Paid,Online,Website,Desktop,Standard,97,12/21/2025 0:00,12/29/2025 0:00,12/29/2025,TRK000000003462,DTDC,,1,39999,20363.54,3665.44,0,24028.97,f,f,f,12/20/2025 0:00,08:13.5,,,,
